Syntax version=4
Wed Jun 11 09:51:11 2025
Starting process (10000000 clocks per sec)

LogRawData=false
VarHeader=1
D:		pitch_kalman	roll_kalman	MOTangle10	MOTangle100	MOTangle11	MOTangle9	KalmanX.angle	KalmanX.velocity	offset	velocity_k	angle_robot	dt	velocity_robot	KalmanX.bias	KalmanY.bias	DDSangle01	DDSangle30	DDScurrent01	DDScurrent30	DDSrpm01	DDSrpm30	anglex01_offset	anglex30_offset	distnacex01	revolutionx01	DDSangle01m_old	zerocrossx01down	zerocrossx01up	delatx01	distnacex30	DDSvelocity01	DDSvelocity30	iq	Xerror	SSref	Xref	error_lateral	lateral_out	integral_lateral
D:	time(ms)	(0x20000498,7)	(0x20000490,7)	(0x2000066c,6)	(0x20000658,6)	(0x20000694,6)	(0x20000680,6)	(0x200000a8,7)	(0x200000b8,7)	(0x20000000,7)	(0x20000330,7)	(0x20000350,7)	(0x20000478,7)	(0x20000360,7)	(0x200000b0,7)	(0x20000100,7)	(0x20000404,6)	(0x20000420,6)	(0x2000040c,6)	(0x20000428,6)	(0x20000408,6)	(0x20000424,6)	(0x20000448,6)	(0x2000045c,6)	(0x20000444,6)	(0x2000044c,5)	(0x2000041c,6)	(0x20000454,5)	(0x20000450,5)	(0x2000043c,6)	(0x20000458,6)	(0x20000414,6)	(0x20000430,6)	(0x20000328,7)	(0x20000378,7)	(0x200003a8,7)	(0x20000370,7)	(0x20000394,6)	(0x20000390,6)	(0x20000398,6)
D:	3309.29	-8.103621	67.793143	-0.000192	0.000192	0.000192	-0.000192	67.766538	-0.042315	-1.500000	-0.052049	69.266538	0.019000	-0.052049	-3.667609	-0.051068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.114174	0.281280	0.000000
D:	3319.19	-8.004174	67.766538	-0.000192	0.000192	0.000192	-0.000192	67.766538	-0.042315	-1.500000	-0.052049	69.266538	0.018000	-0.052049	-3.667609	-0.051068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.114174	0.281280	0.000000
D:	3329.69	-8.004174	67.766538	-0.000192	0.000192	0.000192	-0.000192	67.795477	-0.062533	-1.500000	-0.042861	69.295477	0.018000	-0.042861	-3.677925	-0.064130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.095421	0.280248	0.000000
D:	3340.11	-7.985421	67.795477	-0.000192	0.000192	0.000192	-0.000192	67.795477	-0.062533	-1.500000	-0.042861	69.295477	0.018000	-0.042861	-3.677925	-0.064130	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.095421	0.280248	0.000000
D:	3351.02	-7.985421	67.795477	-0.000192	0.000192	0.000192	-0.000192	67.764718	-0.110538	-1.500000	-0.061592	69.264718	0.018000	-0.061592	-3.668088	-0.123392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.025001	0.276375	0.000000
D:	3361.33	-7.915001	67.764718	-0.000192	0.000192	0.000192	-0.000192	67.764718	-0.110538	-1.500000	-0.061592	69.264718	0.019000	-0.061592	-3.668088	-0.123392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.025001	0.276375	0.000000
D:	3372.06	-7.915001	67.764718	-0.000192	0.000192	0.000192	-0.000192	67.758336	-0.066493	-1.500000	-0.108196	69.258336	0.019000	-0.108196	-3.666331	0.262435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.437265	0.299050	0.000000
D:	3381.88	-8.327265	67.758336	-0.000192	0.000192	0.000192	-0.000192	67.758336	-0.066493	-1.500000	-0.108196	69.258336	0.019000	-0.108196	-3.666331	0.262435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.437265	0.299050	0.000000
D:	3391.34	-8.327265	67.758336	-0.000192	0.000192	0.000192	-0.000192	67.774694	0.030534	-1.500000	-0.068834	69.274694	0.019000	-0.068834	-3.671756	0.353025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.536782	0.304523	0.000000
D:	3401.44	-8.426783	67.774694	-0.000192	0.000192	0.000192	-0.000192	67.774694	0.030534	-1.500000	-0.068834	69.274694	0.018000	-0.068834	-3.671756	0.353025	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.536782	0.304523	0.000000
D:	3411.47	-8.426783	67.774694	-0.000192	0.000192	0.000192	-0.000192	67.762456	-0.011761	-1.500000	0.024956	69.262456	0.018000	0.024956	-3.667629	0.164830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.333663	0.293351	0.000000
D:	3422.22	-8.223663	67.762456	-0.000192	0.000192	0.000192	-0.000192	67.762456	-0.011761	-1.500000	0.024956	69.262456	0.018000	0.024956	-3.667629	0.164830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.333663	0.293351	0.000000
D:	3431.92	-8.223663	67.762456	-0.000192	0.000192	0.000192	-0.000192	67.729353	-0.068478	-1.500000	-0.010004	69.229353	0.018000	-0.010004	-3.656713	0.372587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.558861	0.305737	0.000000
D:	3441.18	-8.448861	67.729353	-0.000192	0.000192	0.000192	-0.000192	67.729353	-0.068478	-1.500000	-0.010004	69.229353	0.019000	-0.010004	-3.656713	0.372587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.558861	0.305737	0.000000
D:	3450.74	-8.448861	67.729353	-0.000192	0.000192	0.000192	-0.000192	67.773917	-0.098342	-1.500000	-0.065681	69.273917	0.019000	-0.065681	-3.672651	0.618763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.830693	0.320688	0.000000
D:	3460.80	-8.720694	67.773917	-0.000192	0.000192	0.000192	-0.000192	67.773917	-0.098342	-1.500000	-0.065681	69.273917	0.019000	-0.065681	-3.672651	0.618763	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.830693	0.320688	0.000000
D:	3471.12	-8.720694	67.773917	-0.000192	0.000192	0.000192	-0.000192	67.812595	-0.092135	-1.500000	-0.096508	69.312595	0.019000	-0.096508	-3.686491	0.961723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.211112	0.341611	0.000000
D:	3480.73	-9.101113	67.812595	-0.000192	0.000192	0.000192	-0.000192	67.812595	-0.092135	-1.500000	-0.096508	69.312595	0.018000	-0.096508	-3.686491	0.961723	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.211112	0.341611	0.000000
D:	3490.67	-9.101113	67.812595	-0.000192	0.000192	0.000192	-0.000192	67.777357	-0.103586	-1.500000	-0.092381	69.277357	0.018000	-0.092381	-3.675040	0.974245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.236601	0.343013	0.000000
D:	3500.57	-9.126602	67.777357	-0.000192	0.000192	0.000192	-0.000192	67.777357	-0.103586	-1.500000	-0.092381	69.277357	0.018000	-0.092381	-3.675040	0.974245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.236601	0.343013	0.000000
D:	3509.84	-9.126602	67.777357	-0.000192	0.000192	0.000192	-0.000192	67.777357	-0.103586	-1.500000	-0.103050	69.249807	0.018000	-0.103050	-3.675040	0.884433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.153702	0.338454	0.000000
D:	3519.81	-9.043702	67.749807	-0.000192	0.000192	0.000192	-0.000192	67.749807	-0.104726	-1.500000	-0.103050	69.249807	0.019000	-0.103050	-3.666267	0.884433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.153702	0.338454	0.000000
D:	3529.56	-9.043702	67.749807	-0.000192	0.000192	0.000192	-0.000192	67.749807	-0.104726	-1.500000	-0.103050	69.269453	0.019000	-0.104646	-3.666267	0.968208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.255900	0.344075	0.000000
D:	3539.23	-9.145900	67.769453	-0.000192	0.000192	0.000192	-0.000192	67.769453	-0.150437	-1.500000	-0.104646	69.269453	0.019000	-0.104646	-3.673991	0.968208	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.255900	0.344075	0.000000
D:	3548.70	-9.145900	67.769453	-0.000192	0.000192	0.000192	-0.000192	67.769453	-0.150437	-1.500000	-0.104646	69.269453	0.019000	-0.104646	-3.673991	0.917761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.255900	0.344075	0.000000
D:	3558.07	-9.103153	67.769598	-0.000192	0.000192	0.000192	-0.000192	67.769598	-0.028076	-1.500000	-0.147866	69.269598	0.018000	-0.147866	-3.674214	0.917761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.213152	0.341723	0.000000
D:	3568.51	-9.103153	67.769598	-0.000192	0.000192	0.000192	-0.000192	67.769598	-0.028076	-1.500000	-0.147866	69.269598	0.018000	-0.147866	-3.674214	0.505040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.213152	0.341723	0.000000
D:	3578.94	-8.665660	67.738244	-0.000192	0.000192	0.000192	-0.000192	67.738244	-0.038596	-1.500000	-0.034800	69.238244	0.018000	-0.034800	-3.663694	0.505040	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.775661	0.317661	0.000000
D:	3589.58	-8.665660	67.738244	-0.000192	0.000192	0.000192	-0.000192	67.738244	-0.038596	-1.500000	-0.034800	69.238244	0.018000	-0.034800	-3.663694	0.469885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.739903	0.315695	0.000000
D:	3599.24	-8.629903	67.742227	-0.000192	0.000192	0.000192	-0.000192	67.742227	-0.165975	-1.500000	-0.038383	69.242227	0.018000	-0.038383	-3.666086	0.469885	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.739903	0.315695	0.000000
D:	3609.24	-8.629903	67.742227	-0.000192	0.000192	0.000192	-0.000192	67.742227	-0.165975	-1.500000	-0.038383	69.242227	0.018000	-0.038383	-3.666086	0.189077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.739903	0.315695	0.000000
D:	3618.76	-8.324345	67.763491	-0.000192	0.000192	0.000192	-0.000192	67.763491	-0.066639	-1.500000	-0.159872	69.263491	0.019000	-0.159872	-3.673819	0.189077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.434345	0.298889	0.000000
D:	3628.16	-8.324345	67.763491	-0.000192	0.000192	0.000192	-0.000192	67.763491	-0.066639	-1.500000	-0.159872	69.263491	0.019000	-0.159872	-3.673819	0.189077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.434345	0.298889	0.000000
D:	3638.48	-8.313170	67.711244	-0.000192	0.000192	0.000192	-0.000192	67.711244	-0.250955	-1.500000	-0.071873	69.211244	0.018000	-0.071873	-3.657442	0.178873	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.423170	0.298274	0.000000
D:	3648.31	-8.313170	67.711244	-0.000192	0.000192	0.000192	-0.000192	67.711244	-0.250955	-1.500000	-0.071873	69.211244	0.018000	-0.071873	-3.657442	0.178873	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.423170	0.298274	0.000000
D:	3657.15	-8.044057	67.707485	-0.000192	0.000192	0.000192	-0.000192	67.707485	-0.159655	-1.500000	-0.240902	69.207485	0.018000	-0.240902	-3.657139	-0.069636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.154057	0.283473	0.000000
D:	3666.87	-8.044057	67.707485	-0.000192	0.000192	0.000192	-0.000192	67.707485	-0.159655	-1.500000	-0.240902	69.207485	0.018000	-0.240902	-3.657139	-0.069636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.154057	0.283473	0.000000
D:	3676.56	-8.272661	67.690278	-0.000192	0.000192	0.000192	-0.000192	67.690278	-0.058329	-1.500000	-0.164216	69.190278	0.018000	-0.164216	-3.651595	0.145774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.382660	0.296046	0.000000
D:	3685.25	-8.272661	67.690278	-0.000192	0.000192	0.000192	-0.000192	67.690278	-0.058329	-1.500000	-0.164216	69.190278	0.018000	-0.164216	-3.651595	0.145774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.382660	0.296046	0.000000
D:	3694.01	-8.272661	67.690278	-0.000192	0.000192	0.000192	-0.000192	67.714071	0.041172	-1.500000	-0.063394	69.214071	0.018000	-0.063394	-3.659493	-0.122101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.086114	0.279736	0.000000
D:	3703.00	-7.976115	67.714071	-0.000192	0.000192	0.000192	-0.000192	67.714071	0.041172	-1.500000	-0.063394	69.214071	0.019000	-0.063394	-3.659493	-0.122101	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.086114	0.279736	0.000000
D:	3711.95	-7.976115	67.714071	-0.000192	0.000192	0.000192	-0.000192	67.714071	0.041172	-1.500000	0.035303	69.237572	0.019000	0.035303	-3.659493	-0.110246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.091502	0.280033	0.000000
D:	3720.70	-7.981502	67.737572	-0.000192	0.000192	0.000192	-0.000192	67.737572	0.056520	-1.500000	0.035303	69.237572	0.018000	0.035303	-3.667207	-0.110246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.091502	0.280033	0.000000
D:	3729.48	-7.981502	67.737572	-0.000192	0.000192	0.000192	-0.000192	67.737572	0.056520	-1.500000	0.035303	69.237572	0.018000	0.035303	-3.667207	-0.110246	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.091502	0.280033	0.000000
D:	3738.14	-7.449571	67.763932	-0.000192	0.000192	0.000192	-0.000192	67.763932	0.080336	-1.500000	0.055329	69.263932	0.018000	0.055329	-3.675756	-0.591341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.559571	0.250776	0.000000
D:	3746.99	-7.449571	67.763932	-0.000192	0.000192	0.000192	-0.000192	67.763932	0.080336	-1.500000	0.055329	69.263932	0.018000	0.055329	-3.675756	-0.591341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.559571	0.250776	0.000000
D:	3755.69	-7.449571	67.763932	-0.000192	0.000192	0.000192	-0.000192	67.772609	-0.129627	-1.500000	0.078932	69.272609	0.018000	0.078932	-3.679534	-0.187876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.982684	0.274048	0.000000
D:	3764.65	-7.872684	67.772609	-0.000192	0.000192	0.000192	-0.000192	67.772609	-0.129627	-1.500000	0.078932	69.272609	0.018000	0.078932	-3.679534	-0.187876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.982684	0.274048	0.000000
D:	3773.01	-7.872684	67.772609	-0.000192	0.000192	0.000192	-0.000192	67.772609	-0.129627	-1.500000	-0.119650	69.299511	0.018000	-0.119650	-3.679534	-0.155232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.006921	0.275381	0.000000
D:	3781.48	-7.896921	67.799511	-0.000192	0.000192	0.000192	-0.000192	67.799511	-0.013435	-1.500000	-0.119650	69.299511	0.019000	-0.119650	-3.688855	-0.155232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.006921	0.275381	0.000000
D:	3789.79	-7.896921	67.799511	-0.000192	0.000192	0.000192	-0.000192	67.799511	-0.013435	-1.500000	-0.119650	69.299511	0.019000	-0.119650	-3.688855	-0.155232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.006921	0.275381	0.000000
D:	3798.01	-8.391353	67.795503	-0.000192	0.000192	0.000192	-0.000192	67.795503	0.152136	-1.500000	-0.018516	69.295503	0.019000	-0.018516	-3.686487	0.307799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.501353	0.302574	0.000000
D:	3806.26	-8.391353	67.795503	-0.000192	0.000192	0.000192	-0.000192	67.795503	0.152136	-1.500000	-0.018516	69.295503	0.019000	-0.018516	-3.686487	0.307799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.501353	0.302574	0.000000
D:	3814.99	-8.391353	67.795503	-0.000192	0.000192	0.000192	-0.000192	67.777625	0.190626	-1.500000	0.142556	69.277625	0.019000	0.142556	-3.679176	0.539141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.755192	0.316536	0.000000
D:	3824.17	-8.645192	67.777625	-0.000192	0.000192	0.000192	-0.000192	67.777625	0.190626	-1.500000	0.142556	69.277625	0.018000	0.142556	-3.679176	0.539141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.755192	0.316536	0.000000
D:	3833.16	-8.645192	67.777625	-0.000192	0.000192	0.000192	-0.000192	67.777625	0.190626	-1.500000	0.187928	69.310160	0.018000	0.187928	-3.679176	0.139323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.322107	0.292716	0.000000
D:	3842.30	-8.212108	67.810160	-0.000192	0.000192	0.000192	-0.000192	67.810160	0.003296	-1.500000	0.187928	69.310160	0.018000	0.187928	-3.690319	0.139323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.322107	0.292716	0.000000
D:	3850.96	-8.212108	67.810160	-0.000192	0.000192	0.000192	-0.000192	67.810160	0.003296	-1.500000	0.187928	69.310160	0.018000	0.187928	-3.690319	0.139323	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.322107	0.292716	0.000000
D:	3859.41	-8.287708	67.796356	-0.000192	0.000192	0.000192	-0.000192	67.796356	-0.009017	-1.500000	0.012128	69.296356	0.019000	0.012128	-3.685639	0.213060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.397708	0.296874	0.000000
D:	3867.84	-8.287708	67.796356	-0.000192	0.000192	0.000192	-0.000192	67.796356	-0.009017	-1.500000	0.012128	69.296356	0.019000	0.012128	-3.685639	0.213060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.397708	0.296874	0.000000
D:	3875.88	-8.287708	67.796356	-0.000192	0.000192	0.000192	-0.000192	67.754287	-0.046057	-1.500000	-0.008006	69.254287	0.019000	-0.008006	-3.671500	0.517405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.727911	0.315035	0.000000
D:	3883.88	-8.617911	67.754287	-0.000192	0.000192	0.000192	-0.000192	67.754287	-0.046057	-1.500000	-0.008006	69.254287	0.019000	-0.008006	-3.671500	0.517405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.727911	0.315035	0.000000
D:	3891.82	-8.617911	67.754287	-0.000192	0.000192	0.000192	-0.000192	67.754287	-0.046057	-1.500000	-0.008006	69.254287	0.019000	-0.008006	-3.671500	0.517405	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.727911	0.315035	0.000000
D:	3899.81	-7.694116	67.783018	-0.000192	0.000192	0.000192	-0.000192	67.783018	0.115758	-1.500000	-0.043921	69.283018	0.018000	-0.043921	-3.680643	-0.328911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.804116	0.264226	0.000000
D:	3907.82	-7.694116	67.783018	-0.000192	0.000192	0.000192	-0.000192	67.783018	0.115758	-1.500000	-0.043921	69.283018	0.018000	-0.043921	-3.680643	-0.328911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0	0	0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.804116	0.264226	0.000000
